branch,shift_sessions,log_loss,brier_score,roc_auc,accuracy,logloss_improvement_vs_baseline,brier_improvement_vs_baseline
cycle,121,0.6944825738310045,0.2506529316092519,0.4914651493598861,0.5139949109414759,-0.0019975867869608,-0.0009795148649514
cycle,122,0.6958685382836903,0.2513488986514214,0.4806912175333228,0.4961832061068702,-0.0033835512396466,-0.001675481907121
cycle,123,0.694876791061348,0.2508548256857831,0.4880933565144092,0.5190839694656488,-0.0023918040173043,-0.0011814089414826
cycle,124,0.6956480789238716,0.2512411772050615,0.4872240661714346,0.5165394402035624,-0.0031630918798278,-0.001567760460761
cycle,125,0.6951048558517313,0.2509721558019969,0.4872240661714346,0.5216284987277354,-0.0026198688076876,-0.0012987390576964
cycle,126,0.6932130247148078,0.2500247292792802,0.5022390811864496,0.549618320610687,-0.0007280376707641,-0.0003513125349798
cycle,127,0.6947085683860952,0.2507648886220753,0.4897529108055425,0.5368956743002544,-0.0022235813420514,-0.0010914718777748
cycle,128,0.6957108085200034,0.2512671654057007,0.4772930825562405,0.539440203562341,-0.0032258214759597,-0.0015937486614003
cycle,129,0.6948251711620089,0.250826191256679,0.4828249301933512,0.5292620865139949,-0.0023401841179652,-0.0011527745123786
cycle,130,0.6946863088374169,0.2507554515416826,0.4867499078025394,0.5190839694656488,-0.0022013217933731,-0.0010820347973822
cycle,131,0.6923203619369049,0.2495801231340957,0.503003003003003,0.5419847328244275,0.0001646251071387,9.329361020474214e-05
cycle,132,0.6927748973723074,0.2498136305299337,0.4958906274695748,0.5292620865139949,-0.0002899103282636,-0.0001402137856332
cycle,133,0.6932501908402705,0.2500492640739145,0.496549180759707,0.5063613231552163,-0.0007652037962267,-0.000375847329614
cycle,134,0.6931575137920588,0.249999484400359,0.4930983615194141,0.5318066157760815,-0.0006725267480151,-0.0003260676560585
cycle,135,0.6944040309237368,0.2506097571770451,0.4870923555134081,0.5292620865139949,-0.0019190438796931,-0.0009363404327446
cycle,136,0.6941111217826772,0.2504611049231069,0.4915178336230968,0.5241730279898219,-0.0016261347386334,-0.0007876881788064
cycle,137,0.6942553621553019,0.2505438930365981,0.4918339392023603,0.5318066157760815,-0.0017703751112582,-0.0008704762922976
cycle,138,0.6961145639807527,0.2514715565602823,0.4819556398503767,0.5089058524173028,-0.0036295769367089,-0.0017981398159819
cycle,139,0.695559760224969,0.2511943953751755,0.4828249301933512,0.5114503816793893,-0.0030747731809253,-0.001520978630875
cycle,140,0.6954281624190028,0.2511323904421888,0.4812444022970339,0.4860050890585242,-0.0029431753749591,-0.0014589736978883
cycle,141,0.6951925384587203,0.2510015025418725,0.4912017280438333,0.5114503816793893,-0.0027075514146766,-0.001328085797572
cycle,142,0.6938423002047842,0.2503460045956163,0.49317738791423,0.4961832061068702,-0.0013573131607405,-0.0006725878513158
cycle,143,0.6936791153691803,0.2502527709752137,0.4972077340498393,0.5089058524173028,-0.0011941283251365,-0.0005793542309133
cycle,144,0.6925166549620209,0.2496670632981174,0.5016595542911333,0.5368956743002544,-3.166791797715174e-05,6.353446183049449e-06
